Date Time,Station,Flow
3/10/2016 10:19,S5A-P-Q,0
3/10/2016 10:26,S5A-P-Q,0
3/10/2016 10:57,S5A-P-Q,0
3/10/2016 11:00,S5A-P-Q,0
3/10/2016 11:19,S5A-P-Q,0
3/10/2016 11:28,S5A-P-Q,0
3/10/2016 12:14,S5A-P-Q,0
3/10/2016 12:19,S5A-P-Q,0
3/10/2016 13:08,S5A-P-Q,0
3/10/2016 13:19,S5A-P-Q,0
3/10/2016 13:19,S5A-P-Q,0
3/10/2016 14:16,S5A-P-Q,0
3/10/2016 14:19,S5A-P-Q,0
3/10/2016 14:28,S5A-P-Q,0
3/10/2016 14:44,S5A-P-Q,0
3/10/2016 15:19,S5A-P-Q,0
3/10/2016 15:26,S5A-P-Q,0
3/10/2016 16:19,S5A-P-Q,0
3/10/2016 16:38,S5A-P-Q,0
3/10/2016 17:19,S5A-P-Q,0
3/10/2016 18:01,S5A-P-Q,0
3/10/2016 18:19,S5A-P-Q,0
3/10/2016 19:19,S5A-P-Q,0
3/10/2016 19:42,S5A-P-Q,0
3/10/2016 20:19,S5A-P-Q,0
3/10/2016 20:21,S5A-P-Q,0
3/10/2016 21:16,S5A-P-Q,0
3/10/2016 21:19,S5A-P-Q,0
3/10/2016 22:11,S5A-P-Q,0
3/10/2016 22:19,S5A-P-Q,0
3/10/2016 23:08,S5A-P-Q,0
3/10/2016 23:19,S5A-P-Q,0
3/11/2016 0:15,S5A-P-Q,0
3/11/2016 0:19,S5A-P-Q,0
3/11/2016 1:19,S5A-P-Q,0
3/11/2016 2:19,S5A-P-Q,0
3/11/2016 2:32,S5A-P-Q,0
3/11/2016 3:01,S5A-P-Q,0
3/11/2016 3:19,S5A-P-Q,0
3/11/2016 4:19,S5A-P-Q,0
3/11/2016 4:19,S5A-P-Q,0
3/11/2016 5:02,S5A-P-Q,0
3/11/2016 5:19,S5A-P-Q,0
3/11/2016 6:19,S5A-P-Q,0
3/11/2016 6:54,S5A-P-Q,0
3/11/2016 7:09,S5A-P-Q,0
3/11/2016 7:19,S5A-P-Q,0
3/11/2016 8:19,S5A-P-Q,0
3/11/2016 9:10,S5A-P-Q,0
3/11/2016 9:13,S5A-P-Q,0
3/11/2016 9:19,S5A-P-Q,0
3/11/2016 9:19,S5A-P-Q,0
3/11/2016 9:43,S5A-P-Q,0
3/11/2016 10:13,S5A-P-Q,0
3/11/2016 10:19,S5A-P-Q,0
3/11/2016 10:57,S5A-P-Q,0
3/11/2016 11:17,S5A-P-Q,0
3/11/2016 11:19,S5A-P-Q,0
3/11/2016 12:05,S5A-P-Q,0
3/11/2016 12:19,S5A-P-Q,0
3/11/2016 12:43,S5A-P-Q,0
3/11/2016 13:18,S5A-P-Q,0
3/11/2016 13:19,S5A-P-Q,0
3/11/2016 13:27,S5A-P-Q,0
3/11/2016 14:19,S5A-P-Q,0
3/11/2016 14:52,S5A-P-Q,0
3/11/2016 15:19,S5A-P-Q,0
3/11/2016 15:19,S5A-P-Q,0
3/11/2016 15:19,S5A-P-Q,0
3/11/2016 15:35,S5A-P-Q,0
3/11/2016 16:19,S5A-P-Q,0
3/11/2016 17:19,S5A-P-Q,0
3/11/2016 17:35,S5A-P-Q,0
3/11/2016 18:09,S5A-P-Q,0
3/11/2016 18:19,S5A-P-Q,0
3/11/2016 18:40,S5A-P-Q,0
3/11/2016 19:06,S5A-P-Q,0
3/11/2016 19:19,S5A-P-Q,0
3/11/2016 19:35,S5A-P-Q,0
3/11/2016 20:14,S5A-P-Q,0
3/11/2016 20:19,S5A-P-Q,0
3/11/2016 21:19,S5A-P-Q,0
3/11/2016 22:19,S5A-P-Q,0
3/11/2016 22:47,S5A-P-Q,0
3/11/2016 23:19,S5A-P-Q,0
3/12/2016 0:19,S5A-P-Q,0
3/12/2016 1:19,S5A-P-Q,0
3/12/2016 1:20,S5A-P-Q,0
3/12/2016 2:19,S5A-P-Q,0
3/12/2016 3:10,S5A-P-Q,0
3/12/2016 3:19,S5A-P-Q,0
3/12/2016 3:42,S5A-P-Q,0
3/12/2016 3:59,S5A-P-Q,0
3/12/2016 4:19,S5A-P-Q,0
3/12/2016 5:19,S5A-P-Q,0
3/12/2016 5:56,S5A-P-Q,0
3/12/2016 6:04,S5A-P-Q,0
3/12/2016 6:19,S5A-P-Q,0
3/12/2016 7:19,S5A-P-Q,0
3/12/2016 7:56,S5A-P-Q,0
3/12/2016 8:19,S5A-P-Q,0
3/12/2016 8:21,S5A-P-Q,0
3/12/2016 8:21,S5A-P-Q,0
3/12/2016 8:47,S5A-P-Q,0
3/12/2016 9:14,S5A-P-Q,0
3/12/2016 9:19,S5A-P-Q,0
3/12/2016 9:38,S5A-P-Q,0
3/12/2016 9:58,S5A-P-Q,0
3/12/2016 10:19,S5A-P-Q,0
3/12/2016 10:35,S5A-P-Q,0
3/12/2016 11:19,S5A-P-Q,0
3/12/2016 11:19,S5A-P-Q,0
3/12/2016 12:19,S5A-P-Q,0
3/12/2016 12:41,S5A-P-Q,0
3/12/2016 13:19,S5A-P-Q,0
3/12/2016 13:23,S5A-P-Q,0
3/12/2016 14:02,S5A-P-Q,0
3/12/2016 14:19,S5A-P-Q,0
3/12/2016 15:02,S5A-P-Q,0
3/12/2016 15:19,S5A-P-Q,0
3/12/2016 15:19,S5A-P-Q,0
3/12/2016 15:38,S5A-P-Q,0
3/12/2016 16:19,S5A-P-Q,0
3/12/2016 16:28,S5A-P-Q,0
3/12/2016 16:47,S5A-P-Q,0
3/12/2016 17:05,S5A-P-Q,0
3/12/2016 17:19,S5A-P-Q,0
3/12/2016 17:40,S5A-P-Q,0
3/12/2016 18:19,S5A-P-Q,0
3/12/2016 18:35,S5A-P-Q,0
3/12/2016 19:19,S5A-P-Q,0
3/12/2016 19:28,S5A-P-Q,0
3/12/2016 19:31,S5A-P-Q,0
3/12/2016 20:19,S5A-P-Q,0
3/12/2016 21:19,S5A-P-Q,0
3/12/2016 21:19,S5A-P-Q,0
3/12/2016 21:41,S5A-P-Q,0
3/12/2016 22:04,S5A-P-Q,0
3/12/2016 22:19,S5A-P-Q,0
3/12/2016 22:19,S5A-P-Q,0
3/12/2016 22:58,S5A-P-Q,0
3/12/2016 23:19,S5A-P-Q,0
3/12/2016 23:56,S5A-P-Q,0
3/12/2016 23:57,S5A-P-Q,0
3/13/2016 0:19,S5A-P-Q,0
3/13/2016 1:03,S5A-P-Q,0
3/13/2016 1:19,S5A-P-Q,0
3/13/2016 2:19,S5A-P-Q,0
3/13/2016 2:27,S5A-P-Q,0
3/13/2016 3:19,S5A-P-Q,0
3/13/2016 3:46,S5A-P-Q,0
3/13/2016 4:19,S5A-P-Q,0
3/13/2016 5:12,S5A-P-Q,0
3/13/2016 5:19,S5A-P-Q,0
3/13/2016 5:26,S5A-P-Q,0
3/13/2016 6:19,S5A-P-Q,0
3/13/2016 7:19,S5A-P-Q,0
3/13/2016 7:19,S5A-P-Q,0
3/13/2016 7:36,S5A-P-Q,0
3/13/2016 8:19,S5A-P-Q,0
3/13/2016 9:19,S5A-P-Q,0
3/13/2016 9:32,S5A-P-Q,0
3/13/2016 9:45,S5A-P-Q,0
3/13/2016 10:03,S5A-P-Q,0
3/13/2016 10:19,S5A-P-Q,0
3/13/2016 10:19,S5A-P-Q,0
3/13/2016 11:19,S5A-P-Q,0
3/13/2016 11:23,S5A-P-Q,0
3/13/2016 11:26,S5A-P-Q,0
3/13/2016 11:51,S5A-P-Q,0
3/13/2016 12:15,S5A-P-Q,0
3/13/2016 12:19,S5A-P-Q,0
3/13/2016 13:11,S5A-P-Q,0
3/13/2016 13:14,S5A-P-Q,0
3/13/2016 13:19,S5A-P-Q,0
3/13/2016 13:19,S5A-P-Q,0
3/13/2016 14:19,S5A-P-Q,0
3/13/2016 14:19,S5A-P-Q,0
3/13/2016 14:40,S5A-P-Q,0
3/13/2016 15:13,S5A-P-Q,0
3/13/2016 15:19,S5A-P-Q,0
3/13/2016 16:07,S5A-P-Q,0
3/13/2016 16:15,S5A-P-Q,0
3/13/2016 16:19,S5A-P-Q,0
3/13/2016 16:19,S5A-P-Q,0
3/13/2016 16:25,S5A-P-Q,0
3/13/2016 17:19,S5A-P-Q,0
3/13/2016 17:45,S5A-P-Q,0
3/13/2016 18:11,S5A-P-Q,0
3/13/2016 18:19,S5A-P-Q,0
3/13/2016 19:19,S5A-P-Q,0
3/13/2016 19:37,S5A-P-Q,0
3/13/2016 20:19,S5A-P-Q,0
3/13/2016 20:19,S5A-P-Q,0
3/13/2016 20:50,S5A-P-Q,0
3/13/2016 21:19,S5A-P-Q,0
3/13/2016 22:19,S5A-P-Q,0
3/13/2016 23:19,S5A-P-Q,0
3/13/2016 23:24,S5A-P-Q,0
3/14/2016 0:19,S5A-P-Q,0
3/14/2016 1:19,S5A-P-Q,0
3/14/2016 2:04,S5A-P-Q,0
3/14/2016 2:19,S5A-P-Q,0
3/14/2016 2:19,S5A-P-Q,0
3/14/2016 3:19,S5A-P-Q,0
3/14/2016 4:10,S5A-P-Q,0
3/14/2016 4:19,S5A-P-Q,0
3/14/2016 5:19,S5A-P-Q,0
3/14/2016 6:10,S5A-P-Q,0
3/14/2016 6:19,S5A-P-Q,0
3/14/2016 7:19,S5A-P-Q,0
3/14/2016 7:29,S5A-P-Q,0
3/14/2016 7:47,S5A-P-Q,0
3/14/2016 8:09,S5A-P-Q,0
3/14/2016 8:19,S5A-P-Q,0
3/14/2016 8:37,S5A-P-Q,0
3/14/2016 9:00,S5A-P-Q,0
3/14/2016 9:08,S5A-P-Q,0
3/14/2016 9:19,S5A-P-Q,0
3/14/2016 9:21,S5A-P-Q,0
3/14/2016 9:58,S5A-P-Q,0
3/14/2016 10:19,S5A-P-Q,0
3/14/2016 10:33,S5A-P-Q,0
3/14/2016 11:14,S5A-P-Q,0
3/14/2016 11:19,S5A-P-Q,0
3/14/2016 11:51,S5A-P-Q,0
3/14/2016 12:19,S5A-P-Q,0
3/14/2016 12:51,S5A-P-Q,0
3/14/2016 13:19,S5A-P-Q,0
3/14/2016 13:19,S5A-P-Q,0
3/14/2016 13:41,S5A-P-Q,0
3/14/2016 14:19,S5A-P-Q,0
3/14/2016 14:19,S5A-P-Q,0
3/14/2016 14:50,S5A-P-Q,0
3/14/2016 15:19,S5A-P-Q,0
3/14/2016 16:07,S5A-P-Q,0
3/14/2016 16:11,S5A-P-Q,0
3/14/2016 16:19,S5A-P-Q,0
3/14/2016 17:03,S5A-P-Q,0
3/14/2016 17:19,S5A-P-Q,0
3/14/2016 17:28,S5A-P-Q,0
3/14/2016 18:10,S5A-P-Q,0
3/14/2016 18:12,S5A-P-Q,0
3/14/2016 18:19,S5A-P-Q,0
3/14/2016 19:19,S5A-P-Q,0
3/14/2016 19:19,S5A-P-Q,0
3/14/2016 20:19,S5A-P-Q,0
3/14/2016 20:19,S5A-P-Q,0
3/14/2016 20:36,S5A-P-Q,0
3/14/2016 21:01,S5A-P-Q,0
3/14/2016 21:02,S5A-P-Q,0
3/14/2016 21:19,S5A-P-Q,0
3/14/2016 21:22,S5A-P-Q,0
3/14/2016 21:41,S5A-P-Q,0
3/14/2016 22:19,S5A-P-Q,0
3/14/2016 22:20,S5A-P-Q,0
3/14/2016 23:02,S5A-P-Q,0
3/14/2016 23:09,S5A-P-Q,0
3/14/2016 23:19,S5A-P-Q,0
3/15/2016 0:14,S5A-P-Q,0
3/15/2016 0:19,S5A-P-Q,0
3/15/2016 1:06,S5A-P-Q,0
3/15/2016 1:13,S5A-P-Q,0
3/15/2016 1:19,S5A-P-Q,0
3/15/2016 1:47,S5A-P-Q,0
3/15/2016 2:19,S5A-P-Q,0
3/15/2016 2:31,S5A-P-Q,0
3/15/2016 3:19,S5A-P-Q,0
3/15/2016 3:20,S5A-P-Q,0
3/15/2016 3:26,S5A-P-Q,0
3/15/2016 4:03,S5A-P-Q,0
3/15/2016 4:19,S5A-P-Q,0
3/15/2016 4:50,S5A-P-Q,0
3/15/2016 5:19,S5A-P-Q,0
3/15/2016 5:31,S5A-P-Q,0
3/15/2016 5:41,S5A-P-Q,0
3/15/2016 5:43,S5A-P-Q,0
3/15/2016 5:44,S5A-P-Q,545.64
3/15/2016 5:45,S5A-P-Q,526.37
3/15/2016 5:45,S5A-P-Q,508.96
3/15/2016 5:45,S5A-P-Q,507.42
3/15/2016 5:47,S5A-P-Q,472.96
3/15/2016 5:47,S5A-P-Q,472.65
3/15/2016 5:50,S5A-P-Q,475.95
3/15/2016 5:50,S5A-P-Q,476.21
3/15/2016 5:52,S5A-P-Q,473.76
3/15/2016 5:53,S5A-P-Q,472.3
3/15/2016 5:56,S5A-P-Q,474.51
3/15/2016 5:57,S5A-P-Q,474.33
3/15/2016 5:57,S5A-P-Q,472.96
3/15/2016 5:58,S5A-P-Q,691.21
3/15/2016 5:59,S5A-P-Q,858.7
3/15/2016 5:59,S5A-P-Q,861.57
3/15/2016 5:59,S5A-P-Q,861.42
3/15/2016 6:00,S5A-P-Q,861.47
3/15/2016 6:01,S5A-P-Q,861.14
3/15/2016 6:02,S5A-P-Q,861.46
3/15/2016 6:04,S5A-P-Q,862.85
3/15/2016 6:05,S5A-P-Q,862.64
3/15/2016 6:06,S5A-P-Q,862.63
3/15/2016 6:07,S5A-P-Q,862.59
3/15/2016 6:08,S5A-P-Q,862.53
3/15/2016 6:09,S5A-P-Q,862.97
3/15/2016 6:14,S5A-P-Q,864.14
3/15/2016 6:15,S5A-P-Q,863.98
3/15/2016 6:15,S5A-P-Q,863.99
3/15/2016 6:17,S5A-P-Q,864.53
3/15/2016 6:19,S5A-P-Q,865.02
3/15/2016 6:21,S5A-P-Q,864.41
3/15/2016 6:23,S5A-P-Q,864.11
3/15/2016 6:24,S5A-P-Q,864.04
3/15/2016 6:24,S5A-P-Q,864.03
3/15/2016 6:27,S5A-P-Q,864.25
3/15/2016 6:29,S5A-P-Q,863.96
3/15/2016 6:30,S5A-P-Q,863.56
3/15/2016 6:31,S5A-P-Q,863.42
3/15/2016 6:35,S5A-P-Q,862.89
3/15/2016 6:35,S5A-P-Q,862.87
3/15/2016 6:38,S5A-P-Q,862.27
3/15/2016 6:44,S5A-P-Q,861.81
3/15/2016 6:45,S5A-P-Q,861.71
3/15/2016 6:49,S5A-P-Q,861.24
3/15/2016 6:50,S5A-P-Q,861.05
3/15/2016 6:53,S5A-P-Q,860.6
3/15/2016 6:54,S5A-P-Q,860.3
3/15/2016 6:57,S5A-P-Q,859.87
3/15/2016 7:01,S5A-P-Q,859.49
3/15/2016 7:03,S5A-P-Q,859.33
3/15/2016 7:11,S5A-P-Q,858.81
3/15/2016 7:12,S5A-P-Q,858.71
3/15/2016 7:16,S5A-P-Q,858.45
3/15/2016 7:19,S5A-P-Q,858.49
3/15/2016 7:19,S5A-P-Q,858.49
3/15/2016 7:21,S5A-P-Q,858.09
3/15/2016 7:27,S5A-P-Q,857.88
3/15/2016 7:28,S5A-P-Q,857.79
3/15/2016 7:32,S5A-P-Q,857.13
3/15/2016 7:38,S5A-P-Q,856.48
3/15/2016 7:44,S5A-P-Q,855.83
3/15/2016 7:49,S5A-P-Q,855.21
3/15/2016 7:55,S5A-P-Q,854.6
3/15/2016 8:02,S5A-P-Q,854.07
3/15/2016 8:03,S5A-P-Q,853.81
3/15/2016 8:06,S5A-P-Q,853.51
3/15/2016 8:09,S5A-P-Q,852.95
3/15/2016 8:17,S5A-P-Q,852.22
3/15/2016 8:19,S5A-P-Q,852.03
3/15/2016 8:20,S5A-P-Q,851.64
3/15/2016 8:22,S5A-P-Q,851.47
3/15/2016 8:27,S5A-P-Q,851.04
3/15/2016 8:35,S5A-P-Q,850.42
3/15/2016 8:41,S5A-P-Q,849.72
3/15/2016 8:50,S5A-P-Q,849.28
3/15/2016 8:54,S5A-P-Q,848.88
3/15/2016 8:55,S5A-P-Q,848.81
3/15/2016 9:01,S5A-P-Q,848.2
3/15/2016 9:07,S5A-P-Q,847.7
3/15/2016 9:10,S5A-P-Q,847.22
3/15/2016 9:10,S5A-P-Q,847.16
3/15/2016 9:18,S5A-P-Q,846.55
3/15/2016 9:19,S5A-P-Q,846.54
3/15/2016 9:24,S5A-P-Q,846.05
3/15/2016 9:27,S5A-P-Q,845.86
3/15/2016 9:33,S5A-P-Q,845.44
3/15/2016 9:39,S5A-P-Q,845.04
3/15/2016 9:43,S5A-P-Q,844.84
3/15/2016 9:49,S5A-P-Q,844.31
3/15/2016 9:51,S5A-P-Q,844.07
3/15/2016 9:53,S5A-P-Q,843.83
3/15/2016 9:59,S5A-P-Q,843.35
3/15/2016 10:03,S5A-P-Q,843.08
3/15/2016 10:06,S5A-P-Q,842.76
3/15/2016 10:12,S5A-P-Q,842.33
3/15/2016 10:13,S5A-P-Q,842.28
3/15/2016 10:19,S5A-P-Q,842.01
3/15/2016 10:19,S5A-P-Q,841.95
3/15/2016 10:23,S5A-P-Q,841.42
3/15/2016 10:26,S5A-P-Q,841.11
3/15/2016 10:30,S5A-P-Q,840.47
3/15/2016 10:34,S5A-P-Q,840.12
3/15/2016 10:39,S5A-P-Q,839.55
3/15/2016 10:44,S5A-P-Q,838.86
3/15/2016 10:44,S5A-P-Q,838.85
3/15/2016 10:49,S5A-P-Q,838.17
3/15/2016 10:55,S5A-P-Q,837.67
3/15/2016 10:59,S5A-P-Q,837.05
3/15/2016 10:59,S5A-P-Q,837
3/15/2016 11:06,S5A-P-Q,836.17
3/15/2016 11:12,S5A-P-Q,835.52
3/15/2016 11:14,S5A-P-Q,835.29
3/15/2016 11:19,S5A-P-Q,834.92
3/15/2016 11:23,S5A-P-Q,834.45
3/15/2016 11:28,S5A-P-Q,834.14
3/15/2016 11:36,S5A-P-Q,833.62
3/15/2016 11:43,S5A-P-Q,832.86
3/15/2016 11:46,S5A-P-Q,832.71
3/15/2016 12:04,S5A-P-Q,831.99
3/15/2016 12:09,S5A-P-Q,831.66
3/15/2016 12:16,S5A-P-Q,831.19
3/15/2016 12:19,S5A-P-Q,831.21
3/15/2016 12:27,S5A-P-Q,830.68
3/15/2016 12:34,S5A-P-Q,830.26
3/15/2016 12:51,S5A-P-Q,829.23
3/15/2016 12:51,S5A-P-Q,829.2
3/15/2016 13:08,S5A-P-Q,828.34
3/15/2016 13:13,S5A-P-Q,828.01
3/15/2016 13:18,S5A-P-Q,827.6
3/15/2016 13:19,S5A-P-Q,827.62
3/15/2016 13:28,S5A-P-Q,827.18
3/15/2016 13:44,S5A-P-Q,826.4
3/15/2016 13:47,S5A-P-Q,826.25
3/15/2016 13:58,S5A-P-Q,825.56
3/15/2016 14:03,S5A-P-Q,824.93
3/15/2016 14:04,S5A-P-Q,824.82
3/15/2016 14:19,S5A-P-Q,824.45
3/15/2016 14:22,S5A-P-Q,823.71
3/15/2016 14:25,S5A-P-Q,823.24
3/15/2016 14:44,S5A-P-Q,820.94
3/15/2016 14:45,S5A-P-Q,820.78
3/15/2016 15:02,S5A-P-Q,818.76
3/15/2016 15:09,S5A-P-Q,817.96
3/15/2016 15:19,S5A-P-Q,816.76
3/15/2016 15:19,S5A-P-Q,816.76
3/15/2016 15:21,S5A-P-Q,816.67
3/15/2016 15:29,S5A-P-Q,817.36
3/15/2016 15:31,S5A-P-Q,818.19
3/15/2016 15:32,S5A-P-Q,688.76
3/15/2016 15:33,S5A-P-Q,324.45
3/15/2016 15:33,S5A-P-Q,303.61
3/15/2016 15:34,S5A-P-Q,274.73
3/15/2016 15:34,S5A-P-Q,265.92
3/15/2016 15:35,S5A-P-Q,0
3/15/2016 15:35,S5A-P-Q,0
3/15/2016 15:35,S5A-P-Q,0
3/15/2016 15:36,S5A-P-Q,0
3/15/2016 15:38,S5A-P-Q,0
3/15/2016 15:39,S5A-P-Q,0
3/15/2016 15:41,S5A-P-Q,0
3/15/2016 15:46,S5A-P-Q,0
3/15/2016 15:52,S5A-P-Q,0
3/15/2016 15:57,S5A-P-Q,0
3/15/2016 16:05,S5A-P-Q,0
3/15/2016 16:09,S5A-P-Q,0
3/15/2016 16:17,S5A-P-Q,0
3/15/2016 16:19,S5A-P-Q,0
3/15/2016 16:30,S5A-P-Q,0
3/15/2016 16:34,S5A-P-Q,0
3/15/2016 16:36,S5A-P-Q,0
3/15/2016 16:38,S5A-P-Q,0
3/15/2016 16:40,S5A-P-Q,0
3/15/2016 16:48,S5A-P-Q,0
3/15/2016 17:19,S5A-P-Q,0
3/15/2016 17:26,S5A-P-Q,0
3/15/2016 17:47,S5A-P-Q,0
3/15/2016 17:52,S5A-P-Q,0
3/15/2016 18:19,S5A-P-Q,0
3/15/2016 18:53,S5A-P-Q,0
3/15/2016 18:54,S5A-P-Q,0
3/15/2016 19:19,S5A-P-Q,0
3/15/2016 19:20,S5A-P-Q,0
3/15/2016 19:51,S5A-P-Q,0
3/15/2016 20:07,S5A-P-Q,0
3/15/2016 20:19,S5A-P-Q,0
3/15/2016 20:24,S5A-P-Q,0
3/15/2016 20:40,S5A-P-Q,0
3/15/2016 20:46,S5A-P-Q,0
3/15/2016 20:49,S5A-P-Q,0
3/15/2016 20:57,S5A-P-Q,0
3/15/2016 20:57,S5A-P-Q,0
3/15/2016 21:12,S5A-P-Q,0
3/15/2016 21:19,S5A-P-Q,0
3/15/2016 21:19,S5A-P-Q,0
3/15/2016 21:23,S5A-P-Q,0
3/15/2016 21:35,S5A-P-Q,0
3/15/2016 21:35,S5A-P-Q,0
3/15/2016 21:49,S5A-P-Q,0
3/15/2016 22:02,S5A-P-Q,0
3/15/2016 22:03,S5A-P-Q,0
3/15/2016 22:18,S5A-P-Q,0
3/15/2016 22:19,S5A-P-Q,0
3/15/2016 22:31,S5A-P-Q,0
3/15/2016 22:36,S5A-P-Q,0
3/15/2016 22:52,S5A-P-Q,0
3/15/2016 23:02,S5A-P-Q,0
3/15/2016 23:08,S5A-P-Q,0
3/15/2016 23:19,S5A-P-Q,0
3/15/2016 23:24,S5A-P-Q,0
3/15/2016 23:33,S5A-P-Q,0
3/15/2016 23:41,S5A-P-Q,0
3/15/2016 23:57,S5A-P-Q,0
3/16/2016 0:00,S5A-P-Q,0
3/16/2016 0:12,S5A-P-Q,0
3/16/2016 0:19,S5A-P-Q,0
3/16/2016 0:26,S5A-P-Q,0
3/16/2016 0:29,S5A-P-Q,0
3/16/2016 0:40,S5A-P-Q,0
3/16/2016 0:47,S5A-P-Q,0
3/16/2016 0:53,S5A-P-Q,0
3/16/2016 0:54,S5A-P-Q,0
3/16/2016 1:12,S5A-P-Q,0
3/16/2016 1:16,S5A-P-Q,0
3/16/2016 1:19,S5A-P-Q,0
3/16/2016 1:19,S5A-P-Q,0
3/16/2016 1:29,S5A-P-Q,0
3/16/2016 1:40,S5A-P-Q,0
3/16/2016 1:47,S5A-P-Q,0
3/16/2016 1:54,S5A-P-Q,0
3/16/2016 2:12,S5A-P-Q,0
3/16/2016 2:19,S5A-P-Q,0
3/16/2016 2:28,S5A-P-Q,0
3/16/2016 2:31,S5A-P-Q,0
3/16/2016 2:42,S5A-P-Q,0
3/16/2016 2:59,S5A-P-Q,0
3/16/2016 3:15,S5A-P-Q,0
3/16/2016 3:19,S5A-P-Q,0
3/16/2016 3:31,S5A-P-Q,0
3/16/2016 3:35,S5A-P-Q,0
3/16/2016 3:52,S5A-P-Q,0
3/16/2016 4:03,S5A-P-Q,0
3/16/2016 4:08,S5A-P-Q,0
3/16/2016 4:19,S5A-P-Q,0
3/16/2016 4:20,S5A-P-Q,0
3/16/2016 4:34,S5A-P-Q,0
3/16/2016 4:49,S5A-P-Q,0
3/16/2016 4:52,S5A-P-Q,0
3/16/2016 5:01,S5A-P-Q,0
3/16/2016 5:16,S5A-P-Q,0
3/16/2016 5:19,S5A-P-Q,0
3/16/2016 5:23,S5A-P-Q,0
3/16/2016 5:33,S5A-P-Q,0
3/16/2016 5:49,S5A-P-Q,0
3/16/2016 5:55,S5A-P-Q,0
3/16/2016 6:04,S5A-P-Q,0
3/16/2016 6:15,S5A-P-Q,0
3/16/2016 6:19,S5A-P-Q,0
3/16/2016 6:31,S5A-P-Q,0
3/16/2016 6:40,S5A-P-Q,0
3/16/2016 6:44,S5A-P-Q,0
3/16/2016 6:53,S5A-P-Q,0
3/16/2016 6:54,S5A-P-Q,453.72
3/16/2016 6:55,S5A-P-Q,453.23
3/16/2016 6:55,S5A-P-Q,453.3
3/16/2016 6:56,S5A-P-Q,452.28
3/16/2016 6:57,S5A-P-Q,449.93
3/16/2016 6:58,S5A-P-Q,451.28
3/16/2016 6:58,S5A-P-Q,451.7
3/16/2016 6:59,S5A-P-Q,416.27
3/16/2016 7:00,S5A-P-Q,416.55
3/16/2016 7:09,S5A-P-Q,412.51
3/16/2016 7:10,S5A-P-Q,617.64
3/16/2016 7:11,S5A-P-Q,805.9
3/16/2016 7:11,S5A-P-Q,814.42
3/16/2016 7:11,S5A-P-Q,814.43
3/16/2016 7:12,S5A-P-Q,813.53
3/16/2016 7:13,S5A-P-Q,812.77
3/16/2016 7:14,S5A-P-Q,812.61
3/16/2016 7:14,S5A-P-Q,828.34
3/16/2016 7:15,S5A-P-Q,838.34
3/16/2016 7:16,S5A-P-Q,838.28
3/16/2016 7:16,S5A-P-Q,838.23
3/16/2016 7:19,S5A-P-Q,837.29
3/16/2016 7:19,S5A-P-Q,837.41
3/16/2016 7:20,S5A-P-Q,837.49
3/16/2016 7:28,S5A-P-Q,838.42
3/16/2016 7:28,S5A-P-Q,838.47
3/16/2016 7:35,S5A-P-Q,839.8
3/16/2016 7:36,S5A-P-Q,840.02
3/16/2016 7:41,S5A-P-Q,840.46
3/16/2016 7:45,S5A-P-Q,840.86
3/16/2016 7:47,S5A-P-Q,840.97
3/16/2016 7:50,S5A-P-Q,841.15
3/16/2016 7:56,S5A-P-Q,841.76
3/16/2016 7:57,S5A-P-Q,841.86
3/16/2016 8:03,S5A-P-Q,842.44
3/16/2016 8:04,S5A-P-Q,842.49
3/16/2016 8:11,S5A-P-Q,843.33
3/16/2016 8:12,S5A-P-Q,843.42
3/16/2016 8:15,S5A-P-Q,843.38
3/16/2016 8:19,S5A-P-Q,843.92
3/16/2016 8:19,S5A-P-Q,843.9
3/16/2016 8:25,S5A-P-Q,843.12
3/16/2016 8:27,S5A-P-Q,843.08
3/16/2016 8:35,S5A-P-Q,842.86
3/16/2016 8:38,S5A-P-Q,842.66
3/16/2016 8:41,S5A-P-Q,842.35
3/16/2016 8:49,S5A-P-Q,841.56
3/16/2016 8:56,S5A-P-Q,840.88
3/16/2016 9:05,S5A-P-Q,840.05
3/16/2016 9:08,S5A-P-Q,839.8
3/16/2016 9:15,S5A-P-Q,839.16
3/16/2016 9:19,S5A-P-Q,838.79
3/16/2016 9:22,S5A-P-Q,838.71
3/16/2016 9:25,S5A-P-Q,838.73
3/16/2016 9:34,S5A-P-Q,838.8
3/16/2016 9:40,S5A-P-Q,838.65
3/16/2016 9:50,S5A-P-Q,838.81
3/16/2016 9:56,S5A-P-Q,838.61
3/16/2016 10:02,S5A-P-Q,838.7
3/16/2016 10:07,S5A-P-Q,838.73
3/16/2016 10:17,S5A-P-Q,838.68
3/16/2016 10:19,S5A-P-Q,838.7
3/16/2016 10:21,S5A-P-Q,838.37
3/16/2016 10:24,S5A-P-Q,837.9
3/16/2016 10:33,S5A-P-Q,836.8
3/16/2016 10:35,S5A-P-Q,836.59
3/16/2016 10:41,S5A-P-Q,835.91
3/16/2016 10:49,S5A-P-Q,835.01
3/16/2016 10:56,S5A-P-Q,834.22
3/16/2016 10:56,S5A-P-Q,834.17
3/16/2016 11:05,S5A-P-Q,833.2
3/16/2016 11:12,S5A-P-Q,832.14
3/16/2016 11:13,S5A-P-Q,832.03
3/16/2016 11:19,S5A-P-Q,831.42
3/16/2016 11:22,S5A-P-Q,831.46
3/16/2016 11:27,S5A-P-Q,830.98
