Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
CAMB,S5A,P125281-2,,4/13/2021 7:52,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/14/2021 12:33,0.179,0.179,+/- 0.012,0.002,0.004,0.002,mg/L,,,4/13/2021 13:11,79765002,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Sample area clear.  Heavy solids in sample.  Flow observed.  Sample collected by JLM.,
CAMB,S5A,P125274-3,,4/20/2021 7:59,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/21/2021 12:23,0.114,0.114,+/- 0.008,0.002,0.004,0.002,mg/L,,,4/20/2021 15:27,79762003,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,S5A USE THIS LINE IF NO FLOW AND MONTHLY PREVIOUSLY COLLECTED,
CAMB,S5A,P125282-2,,4/27/2021 7:44,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/28/2021 11:56,0.111,0.111,+/- 0.008,0.002,0.004,0.002,mg/L,,,4/27/2021 12:45,79766002,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Sample area had some algae floating on the surface as well as in the water column.  Medium solids in sample including some possible blue-green algae.  Sample collected by DD.,
CAMB,S5A,P125275-2,,5/4/2021 8:00,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,5/5/2021 11:46,0.063,0.063,+/- 0.004,0.002,0.008,0.002,mg/L,,,5/4/2021 15:01,79763002,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"No flow observed. Large algal bloom present in sampling area. Heavy solids, filter became discolored during processing.; S5A USE THIS LINE IF FLOWING OR FOR MONTHLY",
CAMB,S5A,P125275-2,,5/4/2021 8:00,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/5/2021 12:18,0.134,0.134,+/- 0.009,0.002,0.004,0.002,mg/L,,,5/4/2021 15:01,79763002,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"No flow observed. Large algal bloom present in sampling area. Heavy solids, filter became discolored during processing.; S5A USE THIS LINE IF FLOWING OR FOR MONTHLY",
CAMB,S5AE,P76347-2,,1/5/2015 14:00,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,1/7/2015 9:09,0.115,0.115,+/- 0.007,0.002,0.004,0.002,mg/L,,,1/5/2015 16:28,49689002,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,4,MON,3,,
CAMB,S5AE,P76347-2,,1/5/2015 14:00,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,1/6/2015 12:31,0.037,0.037,+/- 0.003,0.002,0.008,0.002,mg/L,,,1/5/2015 16:28,49689002,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,4,MON,3,,
CAMB,S5AE,P76363-5,,1/20/2015 8:52,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,1/21/2015 12:21,0.006,0.006,+/- 0.002,0.002,0.008,0.002,mg/L,I,,1/20/2015 15:05,49705005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,Gates at 1.5 ft per FPM notes. Fine cloudy moderate suspended solids in sample. Sed plume oberved flowing upstream toward the structure.,
CAMB,S5AE,P76363-5,,1/20/2015 8:52,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,1/21/2015 11:48,0.147,0.147,+/- 0.009,0.002,0.004,0.002,mg/L,,,1/20/2015 15:05,49705005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,Gates at 1.5 ft per FPM notes. Fine cloudy moderate suspended solids in sample. Sed plume oberved flowing upstream toward the structure.,
CAMB,S5AE,P76364-5,,2/2/2015 14:11,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,2/3/2015 12:08,0.164,0.164,+/- 0.010,0.002,0.004,0.002,mg/L,,,2/2/2015 15:30,49706005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,5,MON,3,,
CAMB,S5AE,P76364-5,,2/2/2015 14:11,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,2/3/2015 15:06,0.059,0.059,+/- 0.004,0.002,0.008,0.002,mg/L,,,2/2/2015 15:30,49706005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,5,MON,3,,
CAMB,S5AE,P79636-5,,8/3/2015 8:05,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/4/2015 13:45,0.088,0.088,+/- 0.006,0.002,0.004,0.002,mg/L,,,8/3/2015 17:08,52692005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,"Gates closed, no flow, sample area clear. Construction near S5AE, does not appear to be affecting sample.",
CAMB,S5AE,P79636-5,,8/3/2015 8:05,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/4/2015 14:32,0.05,0.05,+/- 0.003,0.002,0.008,0.002,mg/L,,,8/3/2015 17:08,52692005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,"Gates closed, no flow, sample area clear. Construction near S5AE, does not appear to be affecting sample.",
CAMB,S5AE,P78886-5,,8/17/2015 8:34,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/18/2015 12:17,0.002,0.002,+/- 0.002,0.002,0.008,0.002,mg/L,I,,8/17/2015 15:17,52033005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
CAMB,S5AE,P78886-5,,8/17/2015 8:34,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/18/2015 15:30,0.057,0.057,+/- 0.004,0.002,0.004,0.002,mg/L,,,8/17/2015 15:17,52033005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
CAMB,S5AE,P79992-5,,9/14/2015 8:09,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/16/2015 10:02,0.124,0.124,+/- 0.009,0.002,0.004,0.002,mg/L,,,9/14/2015 15:17,52992005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,moderate amount of very fine sedimentary solids seen in sample and filter when processing,
CAMB,S5AE,P79992-5,,9/14/2015 8:09,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/15/2015 13:55,0.04,0.04,+/- 0.003,0.002,0.008,0.002,mg/L,,,9/14/2015 15:17,52992005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,moderate amount of very fine sedimentary solids seen in sample and filter when processing,
CAMB,S5AE,P79993-5,,9/28/2015 8:35,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/30/2015 10:18,0.121,0.121,+/- 0.008,0.002,0.004,0.002,mg/L,,,9/28/2015 15:10,52993005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,,
CAMB,S5AE,P79993-5,,9/28/2015 8:35,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/29/2015 13:29,0.044,0.044,+/- 0.003,0.002,0.008,0.002,mg/L,,,9/28/2015 15:10,52993005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,,
CAMB,S5AE,P80465-2,,10/13/2015 8:45,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/14/2015 11:34,0.1,0.1,+/- 0.007,0.002,0.004,0.002,mg/L,,,10/13/2015 15:43,53324002,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,gates open with flow. site clear of debris.,
CAMB,S5AE,P80465-2,,10/13/2015 8:45,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/14/2015 11:05,0.044,0.044,+/- 0.003,0.002,0.008,0.002,mg/L,,,10/13/2015 15:43,53324002,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,gates open with flow. site clear of debris.,
CAMB,S5AE,P80455-5,,11/10/2015 7:55,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,11/12/2015 14:00,0.122,0.122,+/- 0.008,0.002,0.004,0.002,mg/L,,,11/10/2015 14:57,53314005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,"both gates open 1.8feet, flow observed to the east, light amount of fine grain particulate observed in sample",
CAMB,S5AE,P80455-5,,11/10/2015 7:55,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,11/10/2015 15:47,0.077,0.077,+/- 0.005,0.002,0.008,0.002,mg/L,,,11/10/2015 14:57,53314005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,"both gates open 1.8feet, flow observed to the east, light amount of fine grain particulate observed in sample",
CAMB,S5AE,P80456-5,,11/24/2015 7:54,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,11/25/2015 12:08,0.114,0.114,+/- 0.008,0.002,0.004,0.002,mg/L,,,11/24/2015 14:18,53315005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,,
CAMB,S5AE,P80456-5,,11/24/2015 7:54,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,11/25/2015 10:27,0.059,0.059,+/- 0.004,0.002,0.008,0.002,mg/L,,,11/24/2015 14:18,53315005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,,
CAMB,S5AE,P80457-5,,12/8/2015 8:05,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,12/8/2015 16:03,0.032,0.032,+/- 0.003,0.002,0.008,0.002,mg/L,,,12/8/2015 15:18,53316005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,4,MON,3,,
CAMB,S5AE,P80457-5,,12/8/2015 8:05,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,12/10/2015 10:03,0.15,0.15,+/- 0.010,0.002,0.004,0.002,mg/L,,,12/8/2015 15:18,53316005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,4,MON,3,,
CAMB,S5AE,P82402-2,,1/5/2016 9:14,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,1/7/2016 9:31,0.116,0.116,+/- 0.008,0.002,0.004,0.002,mg/L,,,1/5/2016 15:53,54956002,WMD,WMD,,2,WMD,PD,NO,,,,,,0,,1,1,3,MON,3,Both gates open 3.8 ft at time of sampling.,
CAMB,S5AE,P82402-2,,1/5/2016 9:14,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,1/6/2016 14:21,0.059,0.059,+/- 0.004,0.002,0.008,0.002,mg/L,,,1/5/2016 15:53,54956002,WMD,WMD,,2,WMD,PD,NO,,,,,,0,,1,1,3,MON,3,Both gates open 3.8 ft at time of sampling.,
CAMB,S5AE,P82109-5,,1/19/2016 8:03,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,1/20/2016 10:56,0.116,0.116,+/- 0.008,0.002,0.004,0.002,mg/L,,,1/19/2016 13:51,54959005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,Both gates open 2 feet.,
CAMB,S5AE,P82109-5,,1/19/2016 8:03,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,1/20/2016 11:49,0.068,0.068,+/- 0.004,0.002,0.008,0.002,mg/L,,,1/19/2016 13:51,54959005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,Both gates open 2 feet.,
CAMB,S5AE,P82410-5,,2/2/2016 8:42,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,2/2/2016 17:00,0.027,0.027,+/- 0.002,0.002,0.008,0.002,mg/L,,,2/2/2016 16:36,54960005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,3,MON,3,,
CAMB,S5AE,P82410-5,,2/2/2016 8:42,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,2/3/2016 14:15,0.097,0.097,+/- 0.007,0.002,0.004,0.002,mg/L,,,2/2/2016 16:36,54960005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,3,MON,3,,
CAMB,S5AE,P82411-5,,2/16/2016 14:03,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,2/17/2016 10:46,0.016,0.016,+/- 0.002,0.002,0.008,0.002,mg/L,,,2/16/2016 15:39,54961005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,Both gates open approximately 6.5 feet at time of site visit.,
CAMB,S5AE,P82411-5,,2/16/2016 14:03,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,2/18/2016 10:02,0.07,0.07,+/- 0.005,0.002,0.004,0.002,mg/L,,,2/16/2016 15:39,54961005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,Both gates open approximately 6.5 feet at time of site visit.,
CAMB,S5AE,P82424-5,,3/1/2016 8:21,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,3/2/2016 13:49,0.028,0.028,+/- 0.002,0.002,0.008,0.002,mg/L,,,3/1/2016 15:11,54967005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,0,MON,3,,
CAMB,S5AE,P82424-5,,3/1/2016 8:21,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,3/2/2016 12:16,0.056,0.056,+/- 0.004,0.002,0.004,0.002,mg/L,,,3/1/2016 15:11,54967005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,0,MON,3,,
CAMB,S5AE,P82425-5,,3/15/2016 7:54,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,3/16/2016 11:42,0.088,0.088,+/- 0.006,0.002,0.004,0.002,mg/L,,,3/15/2016 16:19,54968005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,4,MON,3,Light solids present in sample.,
CAMB,S5AE,P82425-5,,3/15/2016 7:54,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,3/16/2016 14:42,0.038,0.038,+/- 0.003,0.002,0.008,0.002,mg/L,,,3/15/2016 16:19,54968005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,4,MON,3,Light solids present in sample.,
CAMB,S5AE,P82426-5,,3/29/2016 7:59,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,3/30/2016 14:38,0.132,0.132,+/- 0.009,0.002,0.004,0.002,mg/L,,,3/29/2016 16:22,54969005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,,
CAMB,S5AE,P82426-5,,3/29/2016 7:59,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,3/30/2016 13:36,0.063,0.063,+/- 0.004,0.002,0.008,0.002,mg/L,,,3/29/2016 16:22,54969005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,,
CAMB,S5AE,P83629-2,,4/12/2016 8:36,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/13/2016 13:14,0.126,0.126,+/- 0.009,0.002,0.004,0.002,mg/L,,,4/12/2016 16:56,56045002,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,3,MON,3,Gates open to 2.7 at time of visit. Construction and mowing activities at time of visit.,
CAMB,S5AE,P83629-2,,4/12/2016 8:36,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,4/13/2016 13:13,0.065,0.065,+/- 0.004,0.002,0.008,0.002,mg/L,,,4/12/2016 16:56,56045002,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,3,MON,3,Gates open to 2.7 at time of visit. Construction and mowing activities at time of visit.,
CAMB,S5AE,P83631-5,,4/26/2016 7:58,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/27/2016 13:08,0.141,0.141,+/- 0.010,0.002,0.004,0.002,mg/L,,,4/26/2016 16:26,56049005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,,
CAMB,S5AE,P83631-5,,4/26/2016 7:58,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,4/27/2016 14:49,0.071,0.071,+/- 0.004,0.002,0.008,0.002,mg/L,,,4/26/2016 16:26,56049005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,,
CAMB,S5AE,P83632-5,,5/10/2016 8:19,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/11/2016 11:42,0.143,0.143,+/- 0.010,0.002,0.004,0.002,mg/L,,,5/10/2016 15:35,56050005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,,
CAMB,S5AE,P83632-5,,5/10/2016 8:19,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,5/11/2016 13:33,0.059,0.059,+/- 0.004,0.002,0.008,0.002,mg/L,,,5/10/2016 15:35,56050005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,,
CAMB,S5AE,P83633-5,,5/24/2016 8:14,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,5/25/2016 8:19,0.11,0.11,+/- 0.006,0.002,0.008,0.002,mg/L,,,5/24/2016 15:08,56051005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,"Both gates open, flowing, sample area clear, light solids visible within sample.",
CAMB,S5AE,P83633-5,,5/24/2016 8:14,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/25/2016 11:04,0.174,0.174,+/- 0.012,0.002,0.004,0.002,mg/L,,,5/24/2016 15:08,56051005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,"Both gates open, flowing, sample area clear, light solids visible within sample.",
CAMB,S5AE,P83635-5,,6/21/2016 8:12,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/22/2016 13:16,0.033,0.033,+/- 0.003,0.002,0.008,0.002,mg/L,,,6/21/2016 15:17,56053005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,3,MON,3,"Both gagtes open 6ft, flowing. Heavy algae in sample area, heavy algae and sediment visible within sample and filter.",
CAMB,S5AE,P83635-5,,6/21/2016 8:12,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/22/2016 11:50,0.353,0.353,+/- 0.024,0.002,0.004,0.002,mg/L,,,6/21/2016 15:17,56053005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,3,MON,3,"Both gagtes open 6ft, flowing. Heavy algae in sample area, heavy algae and sediment visible within sample and filter.",
CAMB,S5AE,P83636-5,,7/5/2016 8:25,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/6/2016 13:11,0.238,0.238,+/- 0.016,0.002,0.004,0.002,mg/L,,,7/5/2016 17:56,57046005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,,
CAMB,S5AE,P83636-5,,7/5/2016 8:25,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/6/2016 13:47,0.04,0.04,+/- 0.003,0.002,0.008,0.002,mg/L,,,7/5/2016 17:56,57046005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,,
CAMB,S5AE,P84813-5,,7/19/2016 9:09,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/20/2016 13:51,0.049,0.049,+/- 0.003,0.002,0.008,0.002,mg/L,,,7/20/2016 8:25,57057005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,2,1,MON,3,Heavy suspended solids in the form of  sediment.,
CAMB,S5AE,P84813-5,,7/19/2016 9:09,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/21/2016 10:18,0.222,0.222,+/- 0.015,0.002,0.004,0.002,mg/L,,,7/20/2016 8:25,57057005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,2,1,MON,3,Heavy suspended solids in the form of  sediment.,
CAMB,S5AE,P84809-5,,8/2/2016 8:21,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/3/2016 9:49,0.013,0.013,+/- 0.002,0.002,0.008,0.002,mg/L,,,8/2/2016 14:08,57047005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,3,MON,3,"Heavy flow through structure, moderate algae visible on surface, heavy solids, sediment and algae, visible within sample and filter.",
CAMB,S5AE,P84809-5,,8/2/2016 8:21,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/3/2016 10:45,0.167,0.167,+/- 0.012,0.002,0.004,0.002,mg/L,,,8/2/2016 14:08,57047005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,3,MON,3,"Heavy flow through structure, moderate algae visible on surface, heavy solids, sediment and algae, visible within sample and filter.",
CAMB,S5AE,P84810-5,,8/16/2016 8:23,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/17/2016 13:31,0.016,0.016,+/- 0.002,0.002,0.008,0.002,mg/L,,,8/16/2016 14:27,57048005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,"gates open 6.3 ft, sample collected",
CAMB,S5AE,P84810-5,,8/16/2016 8:23,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/17/2016 11:01,0.054,0.054,+/- 0.004,0.002,0.004,0.002,mg/L,,,8/16/2016 14:27,57048005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,"gates open 6.3 ft, sample collected",
CAMB,S5AE,P84811-5,,8/30/2016 8:46,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/31/2016 11:44,0.04,0.04,+/- 0.003,0.002,0.004,0.002,mg/L,,,8/30/2016 15:54,57049005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,3,MON,3,Gates opened 4 ft.,
CAMB,S5AE,P84811-5,,8/30/2016 8:46,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/31/2016 14:33,0.003,0.003,+/- 0.002,0.002,0.008,0.002,mg/L,I,,8/30/2016 15:54,57049005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,3,MON,3,Gates opened 4 ft.,
CAMB,S5AE,P84818-5,,9/13/2016 9:29,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/14/2016 12:01,0.099,0.099,+/- 0.007,0.002,0.004,0.002,mg/L,,,9/13/2016 16:25,57055005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,,
CAMB,S5AE,P84818-5,,9/13/2016 9:29,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/14/2016 13:56,0.026,0.026,+/- 0.002,0.002,0.008,0.002,mg/L,,,9/13/2016 16:25,57055005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,,
CAMB,S5AE,P84819-5,,9/27/2016 8:46,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/28/2016 12:52,0.085,0.085,+/- 0.006,0.002,0.004,0.002,mg/L,,,9/27/2016 16:21,57056005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,,
CAMB,S5AE,P84819-5,,9/27/2016 8:46,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/28/2016 13:03,0.03,0.03,+/- 0.002,0.002,0.008,0.002,mg/L,,,9/27/2016 16:21,57056005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,2,MON,3,,
CAMB,S5AE,P86050-5,,10/11/2016 8:47,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/13/2016 12:15,0.053,0.053,+/- 0.004,0.002,0.004,0.002,mg/L,,,10/11/2016 15:52,58142005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,4,MON,3,Both gates open at 6.45 feet. Heavy flow observed. Sample area clear. Moderate fine grain sediment particulate solids within sample.,
CAMB,S5AE,P86050-5,,10/11/2016 8:47,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/12/2016 13:43,0.018,0.018,+/- 0.002,0.002,0.008,0.002,mg/L,,,10/11/2016 15:52,58142005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,4,MON,3,Both gates open at 6.45 feet. Heavy flow observed. Sample area clear. Moderate fine grain sediment particulate solids within sample.,
CAMB,S5AE,P86056-2,,10/25/2016 9:01,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/26/2016 13:30,0.18,0.18,+/- 0.012,0.002,0.004,0.002,mg/L,,,10/25/2016 16:49,58147002,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,,
CAMB,S5AE,P86056-2,,10/25/2016 9:01,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/26/2016 13:25,0.112,0.112,+/- 0.006,0.002,0.008,0.002,mg/L,,,10/25/2016 16:49,58147002,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,,
